AMT_INCOME_TOTAL,DAYS_EMPLOYED,window,FLAG_OWN_REALTY,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_FAMILY_STATUS_Widow,Occupation_Drivers,Occupation_Low-skill Laborers,Occupation_Sales staff,Age,target
126000.0,365243,11.0,1,0.0,1.0,1.0,0.0,0.0,0.0,53,0
90000.0,219,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,40,0
90000.0,219,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,40,0
90000.0,219,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,40,0
135000.0,2319,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,2319,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,2319,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,2319,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
202500.0,2654,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
202500.0,2654,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
202500.0,2654,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
202500.0,2654,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,26,0
105750.0,250,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
337500.0,7494,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,43.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,48.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,47.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,42.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
337500.0,7494,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,64,0
180000.0,365243,48.0,1,0.0,1.0,1.0,0.0,0.0,0.0,61,0
180000.0,365243,47.0,1,0.0,1.0,1.0,0.0,0.0,0.0,61,0
180000.0,365243,46.0,1,0.0,1.0,1.0,0.0,0.0,0.0,61,0
180000.0,365243,45.0,1,0.0,1.0,1.0,0.0,0.0,0.0,61,0
180000.0,365243,35.0,1,0.0,1.0,1.0,0.0,0.0,0.0,61,0
112500.0,1193,27.0,1,1.0,0.0,0.0,1.0,0.0,0.0,36,0
90000.0,1497,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
90000.0,1497,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33,0
108000.0,7341,24.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,38.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,39.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,39.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,25.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,50.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,38.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,23.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,25.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,30.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,28.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,24.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
108000.0,7341,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
202500.0,2654,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28,0
202500.0,2654,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28,0
202500.0,2654,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28,0
202500.0,2654,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28,0
202500.0,2654,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28,0
202500.0,2654,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,28,0
157500.0,674,49.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
157500.0,674,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
189000.0,365243,22.0,1,1.0,1.0,0.0,0.0,0.0,0.0,54,0
720000.0,4814,50.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,22.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,30.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,58.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,58.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
720000.0,4814,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56,0
166500.0,5819,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
166500.0,5819,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
112500.0,309,47.0,0,0.0,0.0,0.0,0.0,0.0,1.0,33,0
112500.0,309,50.0,0,0.0,0.0,0.0,0.0,0.0,1.0,33,0
112500.0,309,22.0,0,0.0,0.0,0.0,0.0,0.0,1.0,33,0
121500.0,3231,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
121500.0,3231,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
121500.0,3231,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
121500.0,3231,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
121500.0,3231,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
121500.0,3231,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
135000.0,401,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,39.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,34.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,20.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
135000.0,401,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,32,0
225000.0,1589,10.0,0,1.0,0.0,0.0,0.0,0.0,0.0,38,0
225000.0,1589,21.0,0,1.0,0.0,0.0,0.0,0.0,0.0,38,0
225000.0,1589,7.0,0,1.0,0.0,0.0,0.0,0.0,0.0,38,0
166500.0,2746,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0
166500.0,2746,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,30,0
135000.0,1497,22.0,0,0.0,0.0,0.0,0.0,0.0,1.0,25,0
135000.0,1497,22.0,0,0.0,0.0,0.0,0.0,0.0,1.0,25,0
238500.0,1892,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,48,0
180000.0,1436,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,48.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
180000.0,1436,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,0
184500.0,2593,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,36,0
90000.0,365243,8.0,0,0.0,1.0,1.0,0.0,0.0,0.0,63,0
90000.0,365243,33.0,1,0.0,1.0,0.0,0.0,0.0,0.0,56,0
157500.0,1254,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,29,0
450000.0,1040,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
450000.0,1040,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
450000.0,1040,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
450000.0,1040,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
450000.0,1040,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
90000.0,431,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
90000.0,431,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
90000.0,431,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
90000.0,431,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
90000.0,431,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
90000.0,431,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
225000.0,1497,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
225000.0,1497,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
225000.0,1497,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
225000.0,1497,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
225000.0,1497,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
135000.0,1285,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,1285,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,1285,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,1285,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
135000.0,1285,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,56,0
360000.0,827,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,55,0
360000.0,827,19.0,1,1.0,0.0,0.0,0.0,0.0,0.0,55,0
360000.0,827,11.0,1,1.0,0.0,0.0,0.0,0.0,0.0,55,0
360000.0,827,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,55,0
193500.0,401,17.0,1,1.0,0.0,0.0,0.0,0.0,1.0,24,0
193500.0,401,18.0,1,1.0,0.0,0.0,0.0,0.0,1.0,24,0
193500.0,401,18.0,1,1.0,0.0,0.0,0.0,0.0,1.0,24,0
81000.0,8254,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
81000.0,8254,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
81000.0,8254,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,45,0
247500.0,523,31.0,1,1.0,0.0,0.0,0.0,0.0,0.0,63,0
225000.0,1254,33.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
225000.0,1254,50.0,1,1.0,0.0,0.0,0.0,0.0,0.0,44,0
135000.0,1589,20.0,0,1.0,0.0,0.0,0.0,0.0,0.0,23,0
135000.0,1589,20.0,0,1.0,0.0,0.0,0.0,0.0,0.0,23,0
450000.0,2897,11.0,0,1.0,0.0,0.0,0.0,0.0,0.0,50,0
270000.0,1558,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,32,0
270000.0,1558,36.0,1,0.0,0.0,0.0,0.0,0.0,0.0,32,0
112500.0,365243,12.0,1,0.0,1.0,0.0,0.0,0.0,0.0,58,0
99000.0,2410,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
99000.0,2410,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
99000.0,2410,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
157500.0,766,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,766,7.0,0,1.0,0.0,0.0,0.0,0.0,0.0,27,0
157500.0,766,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,27,0
112500.0,1732,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
112500.0,1732,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
112500.0,1732,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
157500.0,365243,22.0,1,0.0,1.0,0.0,0.0,0.0,0.0,62,0
315000.0,1001,15.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
315000.0,1001,16.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
315000.0,1001,23.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
315000.0,1001,16.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
315000.0,1001,7.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
315000.0,1001,17.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
315000.0,1001,16.0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,0
112500.0,544,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,0
112500.0,544,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,0
112500.0,544,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,0
112500.0,544,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,0
112500.0,544,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,0
180000.0,1610,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
180000.0,1610,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28,0
225000.0,5384,59.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0
225000.0,5384,41.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0
225000.0,5384,20.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0
225000.0,5384,41.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0
225000.0,2493,38.0,0,1.0,0.0,0.0,0.0,0.0,0.0,49,0
225000.0,2493,26.0,0,1.0,0.0,0.0,0.0,0.0,0.0,49,0
157500.0,986,34.0,1,1.0,0.0,0.0,0.0,0.0,0.0,37,0
180000.0,149,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36,0
180000.0,149,14.0,1,1.0,0.0,0.0,0.0,0.0,0.0,36,0
283500.0,5080,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
283500.0,5080,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
283500.0,5080,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
283500.0,5080,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
360000.0,365243,28.0,1,0.0,1.0,0.0,0.0,0.0,0.0,64,0
360000.0,365243,30.0,1,0.0,1.0,0.0,0.0,0.0,0.0,64,0
360000.0,365243,19.0,1,0.0,1.0,0.0,0.0,0.0,0.0,64,0
360000.0,365243,30.0,1,0.0,1.0,0.0,0.0,0.0,0.0,64,0
144000.0,5004,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
144000.0,5004,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46,0
90000.0,1306,33.0,0,0.0,0.0,0.0,0.0,0.0,1.0,38,0
90000.0,1306,13.0,0,0.0,0.0,0.0,0.0,0.0,1.0,38,0
450000.0,3574,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,3574,51.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,3574,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,3574,45.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,3574,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,3574,42.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
450000.0,3574,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
360000.0,2554,23.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,49.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,15.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,23.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,10.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,27.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,10.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,17.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
360000.0,2554,23.0,1,1.0,0.0,0.0,0.0,0.0,1.0,31,0
315000.0,4029,34.0,1,1.0,0.0,0.0,0.0,0.0,0.0,35,0
315000.0,4029,35.0,1,1.0,0.0,0.0,0.0,0.0,0.0,35,0
315000.0,4029,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,35,0
315000.0,4029,31.0,1,1.0,0.0,0.0,0.0,0.0,0.0,35,0
315000.0,4029,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,35,0
247500.0,2783,33.0,1,1.0,0.0,0.0,0.0,0.0,1.0,30,0
247500.0,2783,31.0,1,1.0,0.0,0.0,0.0,0.0,1.0,30,0
247500.0,2783,20.0,1,1.0,0.0,0.0,0.0,0.0,1.0,30,0
247500.0,2783,31.0,1,1.0,0.0,0.0,0.0,0.0,1.0,30,0
67500.0,5096,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,42,0
67500.0,5096,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,42,0
337500.0,134,17.0,1,1.0,0.0,0.0,0.0,1.0,0.0,26,0
337500.0,134,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,26,0
450000.0,4305,56.0,1,1.0,0.0,0.0,0.0,0.0,0.0,48,1
450000.0,4305,49.0,1,1.0,0.0,0.0,0.0,0.0,0.0,48,1
180000.0,9479,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
180000.0,9479,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50,0
225000.0,407,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,25,0
202500.0,2128,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,34,0
90000.0,1214,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
90000.0,1214,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
90000.0,1214,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
90000.0,1214,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
90000.0,1214,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
90000.0,1214,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,0
76500.0,1640,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64,0
360000.0,3558,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,48,0
468000.0,3117,57.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0
468000.0,3117,41.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40,0
112500.0,1367,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
112500.0,1367,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,52,0
202500.0,210,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,34,0
202500.0,210,27.0,1,1.0,0.0,0.0,0.0,0.0,0.0,34,0
202500.0,210,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,34,0
157500.0,1748,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
157500.0,1748,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
157500.0,1748,32.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
157500.0,1748,32.0,1,1.0,0.0,0.0,0.0,0.0,0.0,43,0
112500.0,864,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
112500.0,864,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
112500.0,864,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
112500.0,864,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
112500.0,864,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
112500.0,864,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,0
202500.0,365243,31.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
202500.0,365243,16.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
202500.0,365243,28.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
202500.0,365243,30.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
202500.0,365243,28.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
202500.0,365243,28.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
202500.0,365243,21.0,1,0.0,1.0,0.0,0.0,0.0,0.0,51,0
112500.0,365243,21.0,1,0.0,1.0,0.0,0.0,0.0,0.0,57,0
112500.0,365243,39.0,1,0.0,1.0,0.0,0.0,0.0,0.0,57,0
112500.0,365243,6.0,1,0.0,1.0,0.0,0.0,0.0,0.0,57,0
112500.0,365243,13.0,1,0.0,1.0,0.0,0.0,0.0,0.0,57,0
270000.0,8230,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,1
270000.0,8230,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,1
270000.0,8230,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
270000.0,8230,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
270000.0,8230,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,44,0
180000.0,1230,57.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,1230,25.0,1,1.0,0.0,0.0,0.0,0.0,0.0,53,0
225000.0,2340,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
225000.0,2340,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
225000.0,2340,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,54,0
270000.0,365243,10.0,1,0.0,1.0,0.0,0.0,0.0,0.0,49,0
270000.0,365243,3.0,1,0.0,1.0,0.0,0.0,0.0,0.0,49,0
171000.0,1625,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,0
171000.0,1625,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,0
171000.0,1625,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,0
171000.0,1625,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,0
180000.0,2005,27.0,0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
180000.0,2005,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
180000.0,2005,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
180000.0,2005,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
180000.0,2005,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,49,0
99000.0,422,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
99000.0,422,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42,0
189000.0,287,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,22,0
189000.0,287,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,22,0
97650.0,365243,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,60,0
97650.0,365243,5.0,0,0.0,1.0,0.0,0.0,0.0,0.0,60,0
97650.0,365243,12.0,0,0.0,1.0,0.0,0.0,0.0,0.0,60,0
97650.0,365243,14.0,0,0.0,1.0,0.0,0.0,0.0,0.0,60,0
97650.0,365243,41.0,0,0.0,1.0,0.0,0.0,0.0,0.0,60,0
360000.0,4624,14.0,0,1.0,0.0,0.0,0.0,0.0,0.0,33,0
360000.0,4624,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,33,0
360000.0,4624,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,33,0
360000.0,4624,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,33,0
360000.0,4624,13.0,0,1.0,0.0,0.0,0.0,0.0,0.0,33,0
162000.0,88,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
162000.0,88,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0,41,0
135000.0,164,32.0,1,1.0,0.0,0.0,0.0,0.0,0.0,42,0
261000.0,302,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,22,0
360000.0,2113,21.0,1,1.0,0.0,0.0,1.0,0.0,0.0,47,0
360000.0,2113,47.0,1,1.0,0.0,0.0,1.0,0.0,0.0,47,0
